id,type,topic,difficulty,stem,choices,correct_answer,explanation,tags,source_reference,created_by,created_at,reviewer,reviewer_notes
Q698,Matching,Welding terminology,2,Match the term: Toughness,"[""Ability of material to absorb energy and deform without fracturing"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Toughness: Ability of material to absorb energy and deform without fracturing,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q699,Matching,Welding terminology,2,Match the term: Ductility,"[""Ability of material to deform plastically without breaking"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Ductility: Ability of material to deform plastically without breaking,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q700,Matching,Welding terminology,2,Match the term: Hardness,"[""Resistance of material to indentation or scratching"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Hardness: Resistance of material to indentation or scratching,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q771,Fill-in,Welding terminology,1,The _____ is the amount of weld metal deposited per unit time.,"[""deposition rate""]",deposition rate,The answer is: deposition rate,,API 1104 21st Edition,benellis09,2026-09-03,,
Q772,Fill-in,Welding terminology,1,_____ is the ability of a material to deform without cracking or breaking.,"[""Ductility""]",Ductility,The answer is: Ductility,,API 1104 21st Edition,benellis09,2026-09-03,,
Q773,Fill-in,Welding terminology,1,The _____ refers to incomplete penetration of weld into the base metal.,"[""lack of penetration or LOP""]",lack of penetration or LOP,The answer is: lack of penetration or LOP,,API 1104 21st Edition,benellis09,2026-09-03,,
Q774,Fill-in,Welding terminology,1,A _____ is a temporary connection point used during fabrication.,"[""tack weld""]",tack weld,The answer is: tack weld,,API 1104 21st Edition,benellis09,2026-09-03,,
Q775,Fill-in,Welding terminology,1,The _____ is the area around the weld that retains original properties.,"[""base metal""]",base metal,The answer is: base metal,,API 1104 21st Edition,benellis09,2026-09-03,,
Q776,Fill-in,Welding terminology,1,_____ is an increase in hardness and brittleness due to rapid cooling.,"[""Martensite formation""]",Martensite formation,The answer is: Martensite formation,,API 1104 21st Edition,benellis09,2026-09-03,,
Q777,Fill-in,Welding terminology,1,The _____ controls the cooling rate and affects microstructure formation.,"[""heat input""]",heat input,The answer is: heat input,,API 1104 21st Edition,benellis09,2026-09-03,,
Q778,Fill-in,Welding terminology,1,A _____ diagram shows the phases present at different temperatures and compositions.,"[""phase or equilibrium""]",phase or equilibrium,The answer is: phase or equilibrium,,API 1104 21st Edition,benellis09,2026-09-03,,
Q779,Fill-in,Welding terminology,1,_____ is the property of a metal to withstand deformation without breaking.,"[""Toughness""]",Toughness,The answer is: Toughness,,API 1104 21st Edition,benellis09,2026-09-03,,
Q780,Fill-in,Welding terminology,1,The _____ is the maximum stress a material can endure without permanent deformation.,"[""yield strength""]",yield strength,The answer is: yield strength,,API 1104 21st Edition,benellis09,2026-09-03,,
