id,type,topic,difficulty,stem,choices,correct_answer,explanation,tags,source_reference,created_by,created_at,reviewer,reviewer_notes
Q668,Matching,Welding terminology,2,Match the term: Preheat,"[""Heating of base metal before welding to reduce cooling rate"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Preheat: Heating of base metal before welding to reduce cooling rate,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q669,Matching,Welding terminology,2,Match the term: Heat input,"[""Total thermal energy delivered to the joint during welding"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Heat input: Total thermal energy delivered to the joint during welding,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q670,Matching,Welding terminology,2,Match the term: Travel speed,"[""Rate at which the welding torch moves along the joint"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Travel speed: Rate at which the welding torch moves along the joint,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q741,Fill-in,Welding terminology,1,Grain _____ makes steel harder but more brittle.,"[""refinement or coarsening""]",refinement or coarsening,The answer is: refinement or coarsening,,API 1104 21st Edition,benellis09,2026-09-03,,
Q742,Fill-in,Welding terminology,1,A _____ is a discontinuity that extends across the full thickness of a weld.,"[""through-thickness crack""]",through-thickness crack,The answer is: through-thickness crack,,API 1104 21st Edition,benellis09,2026-09-03,,
Q743,Fill-in,Welding terminology,1,The _____ is the ability of a metal to absorb impact energy.,"[""impact toughness""]",impact toughness,The answer is: impact toughness,,API 1104 21st Edition,benellis09,2026-09-03,,
Q744,Fill-in,Welding terminology,1,_____ is the gradual deterioration of material in a corrosive environment.,"[""Corrosion""]",Corrosion,The answer is: Corrosion,,API 1104 21st Edition,benellis09,2026-09-03,,
Q745,Fill-in,Welding terminology,1,A _____ is applied to base metal before welding to slow cooling rate.,"[""preheat""]",preheat,The answer is: preheat,,API 1104 21st Edition,benellis09,2026-09-03,,
Q746,Fill-in,Welding terminology,1,The _____ is the distance between the electrode and workpiece in arc welding.,"[""arc length""]",arc length,The answer is: arc length,,API 1104 21st Edition,benellis09,2026-09-03,,
Q747,Fill-in,Welding terminology,1,A _____ is added to fill the gap and form the weld joint.,"[""filler metal or electrode""]",filler metal or electrode,The answer is: filler metal or electrode,,API 1104 21st Edition,benellis09,2026-09-03,,
Q748,Fill-in,Welding terminology,1,The _____ of a fillet weld is the perpendicular distance from fusion line to apex.,"[""throat thickness""]",throat thickness,The answer is: throat thickness,,API 1104 21st Edition,benellis09,2026-09-03,,
Q749,Fill-in,Welding terminology,1,_____ is the distance the torch travels along the joint per unit time.,"[""Travel speed""]",Travel speed,The answer is: Travel speed,,API 1104 21st Edition,benellis09,2026-09-03,,
Q750,Fill-in,Welding terminology,1,The _____ is the thermal energy input to the weld per unit length.,"[""heat input or arc energy""]",heat input or arc energy,The answer is: heat input or arc energy,,API 1104 21st Edition,benellis09,2026-09-03,,
