id,type,topic,difficulty,stem,choices,correct_answer,explanation,tags,source_reference,created_by,created_at,reviewer,reviewer_notes
Q719,Matching,Welding terminology,2,Match the term: Fusion,"[""Melting and flowing together of weld metal and base metal"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,Fusion: Melting and flowing together of weld metal and base metal,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q720,Matching,Welding terminology,2,Match the term: HAZ width,"[""Extent of base metal altered by welding heat"", ""A different definition related to welding"", ""An opposing or unrelated concept"", ""A similar term with different meaning"", ""An alternative technical definition""]",A,HAZ width: Extent of base metal altered by welding heat,terminology,API 1104 21st Edition,benellis09,2026-09-03,,
Q791,Fill-in,Welding terminology,1,A _____ is used to support and cool the root pass in butt welds.,"[""backing bar or backing plate""]",backing bar or backing plate,The answer is: backing bar or backing plate,,API 1104 21st Edition,benellis09,2026-09-03,,
Q792,Fill-in,Welding terminology,1,The _____ must be cleaned between passes to ensure sound fusion.,"[""weld surface or previous pass""]",weld surface or previous pass,The answer is: weld surface or previous pass,,API 1104 21st Edition,benellis09,2026-09-03,,
Q793,Fill-in,Welding terminology,1,_____ is the process of melting and solidifying weld metal.,"[""Fusion or welding""]",Fusion or welding,The answer is: Fusion or welding,,API 1104 21st Edition,benellis09,2026-09-03,,
Q794,Fill-in,Welding terminology,1,The _____ is the region where liquid weld metal and base metal mix.,"[""fusion zone or weld pool""]",fusion zone or weld pool,The answer is: fusion zone or weld pool,,API 1104 21st Edition,benellis09,2026-09-03,,
Q795,Fill-in,Welding terminology,1,A _____ ensures welds meet specified dimensions and quality requirements.,"[""weld procedure specification or WPS""]",weld procedure specification or WPS,The answer is: weld procedure specification or WPS,,API 1104 21st Edition,benellis09,2026-09-03,,
Q796,Fill-in,Welding terminology,1,The _____ is the ability to withstand sudden impact or shock loading.,"[""impact resistance or toughness""]",impact resistance or toughness,The answer is: impact resistance or toughness,,API 1104 21st Edition,benellis09,2026-09-03,,
Q797,Fill-in,Welding terminology,1,A _____ is formed when base metal melts and flows into the weld zone.,"[""fusion zone""]",fusion zone,The answer is: fusion zone,,API 1104 21st Edition,benellis09,2026-09-03,,
Q798,Fill-in,Welding terminology,1,The _____ must be free of contaminants for high-quality welds.,"[""base metal surface""]",base metal surface,The answer is: base metal surface,,API 1104 21st Edition,benellis09,2026-09-03,,
Q799,Fill-in,Welding terminology,1,_____ is the time required for weld metal to cool from peak temperature.,"[""Cooling time or thermal cycle""]",Cooling time or thermal cycle,The answer is: Cooling time or thermal cycle,,API 1104 21st Edition,benellis09,2026-09-03,,
Q800,Fill-in,Welding terminology,1,A _____ is removed after inspection if specified by design requirements.,"[""backing bar or backing plate""]",backing bar or backing plate,The answer is: backing bar or backing plate,,API 1104 21st Edition,benellis09,2026-09-03,,
